page_id,page_namespace,page_title,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,page_lang
87065,1,Ludwig_von_Mises,0,0,0.134214066486,bytearray(b'20220903035117'),bytearray(b'20220903010140'),2305408,10901,bytearray(b'wikitext'),
183006,14,Ludwig_von_Mises,0,0,0.166299150518,bytearray(b'20230206141055'),bytearray(b'20230206152634'),2831821,673,bytearray(b'wikitext'),
3656,0,Ludwig_von_Mises,0,0,0.325914099499,bytearray(b'20231013140349'),bytearray(b'20231013140350'),3379732,39787,bytearray(b'wikitext'),
146824,0,Lust,0,0,0.408285953209,bytearray(b'20231220182543'),bytearray(b'20231220182615'),3053921,8663,bytearray(b'wikitext'),
59,0,Macbeth,0,0,0.97832777257,bytearray(b'20231208075342'),bytearray(b'20231208075519'),3271114,24659,bytearray(b'wikitext'),
13030,1,Macbeth,0,0,0.608608879651,bytearray(b'20230223011703'),bytearray(b'20230223011702'),1522136,358,bytearray(b'wikitext'),
144661,1,Machine,0,1,0.564851722556,bytearray(b'20230226192332'),bytearray(b'20230226192332'),1566041,103,bytearray(b'wikitext'),
13876,0,Machine,0,0,0.973909070328,bytearray(b'20230910100313'),bytearray(b'20230910100324'),3337605,19340,bytearray(b'wikitext'),
227283,1,Magic,1,1,0.105304877633,bytearray(b'20231211034523'),bytearray(b'20200516023334'),2795513,39,bytearray(b'wikitext'),
227282,0,Magic,1,1,0.586714240147,bytearray(b'20231222161419'),bytearray(b'20200516030219'),2795511,34,bytearray(b'wikitext'),
3136,1,Mahatma_Gandhi,0,0,0.63536072552,bytearray(b'20231203114002'),bytearray(b'20231203114002'),3411166,102610,bytearray(b'wikitext'),
471,0,Mahatma_Gandhi,0,0,0.698774050781,bytearray(b'20231219162035'),bytearray(b'20231219162035'),3423934,244007,bytearray(b'wikitext'),
16034,1,Maimonides,0,0,0.380894974306,bytearray(b'20230703200102'),bytearray(b'20230703200101'),2479159,1627,bytearray(b'wikitext'),
14089,0,Maimonides,0,0,0.575491389228,bytearray(b'20231208075342'),bytearray(b'20231208075520'),3364422,98523,bytearray(b'wikitext'),
1,0,Main_Page,0,0,0.60872357693,bytearray(b'20240101001447'),bytearray(b'20231230024454'),2261574,654,bytearray(b'wikitext'),
107550,4,Main_Page,1,1,0.305103090264,bytearray(b'20230226123229'),bytearray(b'20230226123228'),997706,23,bytearray(b'wikitext'),
55268,1,Main_Page,0,0,0.437521202794,bytearray(b'20231231082732'),bytearray(b'20231231082732'),3434071,17393,bytearray(b'wikitext'),
577,0,Malcolm_X,0,0,0.615325350135,bytearray(b'20231125222008'),bytearray(b'20231125222008'),3407109,121332,bytearray(b'wikitext'),
9802,1,Malcolm_X,0,0,0.871444563783,bytearray(b'20210412141404'),bytearray(b'20210412141404'),2950003,9586,bytearray(b'wikitext'),
101113,0,Malice,0,0,0.901125519266,bytearray(b'20230818083832'),bytearray(b'20230818083916'),3217116,8764,bytearray(b'wikitext'),
140488,1,Man,0,0,0.138815489691,bytearray(b'20230703220200'),bytearray(b'20230703220159'),2433415,4850,bytearray(b'wikitext'),
126494,0,Man,0,0,0.205947958552,bytearray(b'20231228220806'),bytearray(b'20231228220916'),3425983,62982,bytearray(b'wikitext'),
57094,1,Management,0,0,0.317002960357,bytearray(b'20221128175102'),bytearray(b'20221128175154'),2357789,2542,bytearray(b'wikitext'),
13345,0,Management,0,0,0.791694915011,bytearray(b'20230929155632'),bytearray(b'20230818181338'),3347245,27289,bytearray(b'wikitext'),
147298,14,Management,0,0,0.174544752896,bytearray(b'20231211115837'),bytearray(b'20231211115947'),2156743,150,bytearray(b'wikitext'),
125950,0,Mankind,1,0,0.389025125888,bytearray(b'20231221221649'),bytearray(b'20221228160626'),3046910,22,bytearray(b'wikitext'),
149457,1,Mankind,0,0,0.820049522836,bytearray(b'20230305194108'),bytearray(b'20230305194108'),1829793,2561,bytearray(b'wikitext'),
27114,1,Mao_Zedong,0,0,0.057019454173,bytearray(b'20220903033708'),bytearray(b'20220903005905'),2858545,26695,bytearray(b'wikitext'),
109,0,Mao_Zedong,0,0,0.567212333236,bytearray(b'20231230202140'),bytearray(b'20231230202140'),3433731,418093,bytearray(b'wikitext'),
104052,1,Marcus_Aurelius,0,0,0.402064015826,bytearray(b'20230903185256'),bytearray(b'20230903174857'),3355897,13051,bytearray(b'wikitext'),
470,0,Marcus_Aurelius,0,0,0.587488758186,bytearray(b'20231227114256'),bytearray(b'20231227114256'),3430517,103797,bytearray(b'wikitext'),
5793,1,Margaret_Thatcher,0,0,0.659370182779,bytearray(b'20221216105411'),bytearray(b'20221216105411'),3216416,16100,bytearray(b'wikitext'),
2265,0,Margaret_Thatcher,0,0,0.722633581479,bytearray(b'20231222135501'),bytearray(b'20231222135450'),3426685,269497,bytearray(b'wikitext'),
106,0,Mark_Twain,0,0,0.263681286137,bytearray(b'20231228220423'),bytearray(b'20231228220449'),3407072,151128,bytearray(b'wikitext'),
2726,1,Mark_Twain,0,0,0.156397914587,bytearray(b'20231223141024'),bytearray(b'20231223141024'),3427670,59034,bytearray(b'wikitext'),
144307,0,Market,0,0,0.049759076342,bytearray(b'20231219171844'),bytearray(b'20231219171944'),3282705,32254,bytearray(b'wikitext'),
219133,1,Market,0,0,0.101439918186,bytearray(b'20230711200746'),bytearray(b'20230711200746'),2663460,689,bytearray(b'wikitext'),
235260,0,Marquis_de_Condorcet,0,0,0.332084826547,bytearray(b'20240101101432'),bytearray(b'20240101101500'),3137496,2205,bytearray(b'wikitext'),
3842,0,Marquis_de_Sade,0,0,0.702436269122,bytearray(b'20231123125526'),bytearray(b'20231123125526'),3405714,22537,bytearray(b'wikitext'),
36254,1,Marquis_de_Sade,0,0,0.859452558636,bytearray(b'20201215060503'),bytearray(b'20201215060503'),2904638,8559,bytearray(b'wikitext'),
126496,0,Marriage,0,0,0.834812648473,bytearray(b'20231208075343'),bytearray(b'20231208075622'),3407055,94014,bytearray(b'wikitext'),
12530,1,Marriage,0,0,0.344039260645,bytearray(b'20230430211410'),bytearray(b'20230430211410'),3285272,8115,bytearray(b'wikitext'),
220621,14,Marriage,0,0,0.299620519894,bytearray(b'20231217184719'),bytearray(b'20231217184736'),2917767,141,bytearray(b'wikitext'),
3234,0,Martin_Luther,0,0,0.059453528868,bytearray(b'20231230033015'),bytearray(b'20231230033157'),3323845,110854,bytearray(b'wikitext'),
125146,1,Martin_Luther,0,0,0.523729445867,bytearray(b'20230625073516'),bytearray(b'20230625073516'),3321267,14130,bytearray(b'wikitext'),
246487,0,"Martin_Luther_King,_Jr.",1,1,0.883781550007,bytearray(b'20231230150730'),bytearray(b'20220404064617'),3093772,36,bytearray(b'wikitext'),
246488,1,"Martin_Luther_King,_Jr.",1,1,0.143640573447,bytearray(b'20231205232424'),bytearray(b'20220401141221'),3093774,41,bytearray(b'wikitext'),
204343,14,Marxism,0,0,0.676471399113,bytearray(b'20231217184528'),bytearray(b'20231217184550'),2395746,76,bytearray(b'wikitext'),
47963,0,Marxism,0,0,0.769946216252,bytearray(b'20231222125609'),bytearray(b'20231222125557'),3426614,38185,bytearray(b'wikitext'),
7249,0,Mary_Wollstonecraft,0,0,0.506639359157,bytearray(b'20231228133302'),bytearray(b'20231228133346'),3402857,35373,bytearray(b'wikitext'),
116113,1,Mary_Wollstonecraft,0,0,0.359493547178,bytearray(b'20220903035949'),bytearray(b'20220903010420'),1702939,1329,bytearray(b'wikitext'),
4071,0,Mathematician,1,1,0.511937727924,bytearray(b'20230223001314'),bytearray(b'20230223001314'),73921,29,bytearray(b'wikitext'),
4072,1,Mathematician,1,1,0.376303366561,bytearray(b'20230223001324'),bytearray(b'20230223001324'),73922,34,bytearray(b'wikitext'),
4070,1,Mathematicians,0,0,0.72245176077,bytearray(b'20230305233344'),bytearray(b'20230305233343'),1721298,1373,bytearray(b'wikitext'),
4068,0,Mathematicians,0,0,0.548416807106,bytearray(b'20231223121303'),bytearray(b'20231223121307'),3112950,7434,bytearray(b'wikitext'),
2569,14,Mathematicians,0,0,0.236923199257,bytearray(b'20231022184141'),bytearray(b'20231022145454'),3384707,241,bytearray(b'wikitext'),
2595,0,Mathematics,0,0,0.210654214123,bytearray(b'20231227050449'),bytearray(b'20231227050513'),3403079,123203,bytearray(b'wikitext'),
19069,1,Mathematics,0,0,0.516726115691,bytearray(b'20231105064305'),bytearray(b'20231105064305'),3394501,15536,bytearray(b'wikitext'),
129593,14,Mathematics,0,0,0.964083154123,bytearray(b'20231223102827'),bytearray(b'20231223102830'),2771685,99,bytearray(b'wikitext'),
13834,0,Max_Stirner,0,0,0.177199828812,bytearray(b'20231124210118'),bytearray(b'20231124210118'),3406365,36934,bytearray(b'wikitext'),
13194,0,Max_Weber,0,0,0.475497184448,bytearray(b'20231230002648'),bytearray(b'20231230002754'),3276038,31729,bytearray(b'wikitext'),
162083,1,Max_Weber,0,0,0.154094365277,bytearray(b'20230711182256'),bytearray(b'20230711182255'),2676324,1480,bytearray(b'wikitext'),
142617,0,Meaning,0,0,0.908624500346,bytearray(b'20231226214035'),bytearray(b'20231226214044'),3355160,23157,bytearray(b'wikitext'),
241606,14,Medicine,0,0,0.126394728144,bytearray(b'20231210082344'),bytearray(b'20231202121341'),3014352,24,bytearray(b'wikitext'),
160673,1,Medicine,0,0,0.418107307516,bytearray(b'20220312192545'),bytearray(b'20220312192545'),3085849,2034,bytearray(b'wikitext'),
126497,0,Medicine,0,0,0.578482616451,bytearray(b'20231107193503'),bytearray(b'20231107193656'),3367441,31140,bytearray(b'wikitext'),
154711,1,Meditation,0,0,0.909777448282,bytearray(b'20231021110624'),bytearray(b'20231021110624'),3384100,1353,bytearray(b'wikitext'),
126498,0,Meditation,0,0,0.304612947054,bytearray(b'20231221210753'),bytearray(b'20231221210741'),3426087,56458,bytearray(b'wikitext'),
126500,0,Memory,0,0,0.902559536025,bytearray(b'20231225142902'),bytearray(b'20231225142905'),3392115,105413,bytearray(b'wikitext'),
103937,1,Memory,0,0,0.186268325017,bytearray(b'20230705143018'),bytearray(b'20221105150723'),3188189,5832,bytearray(b'wikitext'),
235581,14,Men,0,1,0.389226694689,bytearray(b'20231206210441'),bytearray(b'20231206210529'),2926903,67,bytearray(b'wikitext'),
132660,0,Men,1,1,0.381678137361,bytearray(b'20231221191836'),bytearray(b'20230226162242'),1393283,17,bytearray(b'wikitext'),
130332,0,Mencius,0,0,0.565059452911,bytearray(b'20231107134649'),bytearray(b'20231107134717'),3132878,8856,bytearray(b'wikitext'),
127916,0,Mercy,0,0,0.23102020237,bytearray(b'20231215215714'),bytearray(b'20230908102548'),3181885,22769,bytearray(b'wikitext'),
82992,3,Mercy,0,0,0.411214839401,bytearray(b'20230531215431'),bytearray(b'20230225183214'),972261,1160,bytearray(b'wikitext'),
80671,2,Mercy,0,0,0.26542045943,bytearray(b'20230225175551'),bytearray(b'20230225175551'),1102431,38,bytearray(b'wikitext'),
201244,14,Metaphysics,0,0,0.908089449508,bytearray(b'20231217170551'),bytearray(b'20231217170612'),3227467,77,bytearray(b'wikitext'),
12064,0,Metaphysics,0,0,0.012051959151,bytearray(b'20231225185049'),bytearray(b'20231225185050'),3348247,14041,bytearray(b'wikitext'),
125514,1,Metaphysics,0,0,0.325614261333,bytearray(b'20220903040716'),bytearray(b'20220903010659'),1269945,527,bytearray(b'wikitext'),
206054,1,Mexico,0,0,0.564331504461,bytearray(b'20220903042955'),bytearray(b'20220903011258'),2414264,844,bytearray(b'wikitext'),
175040,0,Mexico,0,0,0.107956245991,bytearray(b'20231206022900'),bytearray(b'20231206023617'),3404424,43386,bytearray(b'wikitext'),
217963,14,Mexico,0,0,0.196756973767,bytearray(b'20231208075343'),bytearray(b'20231208075624'),2915944,164,bytearray(b'wikitext'),
164937,0,Michael_Oakeshott,0,0,0.069050659404,bytearray(b'20230831182129'),bytearray(b'20230831182423'),3294039,14006,bytearray(b'wikitext'),
182891,0,Michael_Walzer,0,0,0.001036760216,bytearray(b'20230725134020'),bytearray(b'20230725134020'),3336192,3467,bytearray(b'wikitext'),
2064,0,Michel_Foucault,0,0,0.388335005095,bytearray(b'20230925141857'),bytearray(b'20230925141904'),3238959,105459,bytearray(b'wikitext'),
14342,1,Michel_Foucault,0,0,0.48840341191,bytearray(b'20220903033707'),bytearray(b'20220903005904'),3059055,4823,bytearray(b'wikitext'),
114684,1,Michel_de_Montaigne,0,0,0.468540212326,bytearray(b'20220903035949'),bytearray(b'20220903010419'),1789710,127,bytearray(b'wikitext'),
2810,0,Michel_de_Montaigne,0,0,0.725476699288,bytearray(b'20230926153537'),bytearray(b'20230926153537'),3137544,57813,bytearray(b'wikitext'),
174678,0,Middle_Ages,0,0,0.605989487314,bytearray(b'20231228172421'),bytearray(b'20231228172454'),3408141,72383,bytearray(b'wikitext'),
216405,14,Middle_East,0,0,0.765942937566,bytearray(b'20231215041826'),bytearray(b'20231215041903'),3244696,217,bytearray(b'wikitext'),
152176,0,Middle_East,0,0,0.633562018017,bytearray(b'20231215162021'),bytearray(b'20231215162050'),3239233,13307,bytearray(b'wikitext'),
102306,1,Mikhail_Bakunin,0,0,0.775279443463,bytearray(b'20220903035043'),bytearray(b'20220903010141'),2865175,6526,bytearray(b'wikitext'),
2306,0,Mikhail_Bakunin,0,0,0.096581346866,bytearray(b'20231129194909'),bytearray(b'20231129195318'),3390862,60970,bytearray(b'wikitext'),
263203,14,Military,0,1,0.614948568159,bytearray(b'20231230000802'),bytearray(b'20231225225425'),3391551,60,bytearray(b'wikitext'),
4402,0,Military,0,0,0.11646192112,bytearray(b'20231105223518'),bytearray(b'20231105223612'),3370461,32734,bytearray(b'wikitext'),
71786,1,Military,0,0,0.37682113473,bytearray(b'20220903035042'),bytearray(b'20220903010140'),2608681,4711,bytearray(b'wikitext'),
126503,0,Mind,0,0,0.471868121693,bytearray(b'20231213185113'),bytearray(b'20231213185203'),3349679,72863,bytearray(b'wikitext'),
101423,1,Mind,0,0,0.237872113449,bytearray(b'20230311122038'),bytearray(b'20230311122037'),2201521,549,bytearray(b'wikitext'),
100101,14,Mind,0,0,0.99409382747,bytearray(b'20231029205543'),bytearray(b'20231029205555'),3118217,138,bytearray(b'wikitext'),
141492,0,Minds,1,1,0.891708498859,bytearray(b'20230823165204'),bytearray(b'20230226182444'),1529985,18,bytearray(b'wikitext'),
126016,0,Misery,0,0,0.489762012959,bytearray(b'20230715025610'),bytearray(b'20230715025706'),3073788,8642,bytearray(b'wikitext'),
70271,0,Moment,0,0,0.521749399525,bytearray(b'20230904062118'),bytearray(b'20230904062118'),3356122,30062,bytearray(b'wikitext'),
136769,1,Moment,0,0,0.364370985154,bytearray(b'20221119172007'),bytearray(b'20221119171917'),3195341,63,bytearray(b'wikitext'),
204445,14,Monarchy,0,0,0.065402050195,bytearray(b'20231009072738'),bytearray(b'20230625075847'),2391631,88,bytearray(b'wikitext'),
16365,1,Monarchy,0,0,0.186736084914,bytearray(b'20211114154051'),bytearray(b'20211114154051'),3031621,1027,bytearray(b'wikitext'),
122355,0,Monarchy,0,0,0.618496453216,bytearray(b'20230924195545'),bytearray(b'20230924195612'),3348181,50673,bytearray(b'wikitext'),
126562,0,Money,0,0,0.041419246034,bytearray(b'20231105124907'),bytearray(b'20231105124925'),3384462,121285,bytearray(b'wikitext'),
8078,1,Money,0,0,0.131942643139,bytearray(b'20230815000323'),bytearray(b'20230310205906'),1834433,17934,bytearray(b'wikitext'),
143640,0,Monism,0,0,0.92302740282,bytearray(b'20231205090521'),bytearray(b'20231205090556'),3347651,44454,bytearray(b'wikitext'),
151056,14,Monism,0,1,0.615281132901,bytearray(b'20231224173316'),bytearray(b'20231224173325'),1661609,22,bytearray(b'wikitext'),
111158,0,Monopoly,0,0,0.550704903262,bytearray(b'20231227184547'),bytearray(b'20231227175058'),3401133,5414,bytearray(b'wikitext'),
576,0,Montesquieu,0,0,0.593837346692,bytearray(b'20230831032230'),bytearray(b'20230831032354'),3317466,23234,bytearray(b'wikitext'),
21776,1,Montesquieu,0,0,0.76702616081,bytearray(b'20220903033708'),bytearray(b'20220903005904'),2574259,3070,bytearray(b'wikitext'),
222856,14,Moon,0,0,0.233480046336,bytearray(b'20231015091516'),bytearray(b'20231015091535'),2719317,54,bytearray(b'wikitext'),
126606,0,Moon,0,0,0.854078458762,bytearray(b'20231229151012'),bytearray(b'20231229151125'),3388970,43077,bytearray(b'wikitext'),
72468,0,Moral,1,1,0.548672556908,bytearray(b'20231020231835'),bytearray(b'20230225150134'),633409,22,bytearray(b'wikitext'),
68744,1,Morality,0,0,0.040146078696,bytearray(b'20220903035042'),bytearray(b'20220903010140'),2868162,3739,bytearray(b'wikitext'),
3922,0,Morality,0,0,0.502331189579,bytearray(b'20231231090900'),bytearray(b'20231231090946'),3383928,45579,bytearray(b'wikitext'),
126023,0,Morning,0,0,0.536576389036,bytearray(b'20231110143403'),bytearray(b'20231110143419'),3323015,12820,bytearray(b'wikitext'),
28184,0,Moses,0,0,0.150253715374,bytearray(b'20231107134242'),bytearray(b'20231107134303'),3313596,37308,bytearray(b'wikitext'),
28714,1,Moses,0,0,0.073267203379,bytearray(b'20230306071604'),bytearray(b'20230306071604'),576718,792,bytearray(b'wikitext'),
4160,0,Mother,1,0,0.708995451084,bytearray(b'20231231122430'),bytearray(b'20230223001407'),113113,21,bytearray(b'wikitext'),
130334,0,Mozi,0,0,0.815441439117,bytearray(b'20230206141052'),bytearray(b'20230206142232'),3160054,16146,bytearray(b'wikitext'),
6881,1,Muhammad,0,0,0.940722656481,bytearray(b'20230825140300'),bytearray(b'20221128175137'),2812850,47701,bytearray(b'wikitext'),
807,0,Muhammad,0,0,0.803405353242,bytearray(b'20231229150535'),bytearray(b'20231229150647'),3426698,241064,bytearray(b'wikitext'),
65248,14,Muhammad,0,0,0.825845065333,bytearray(b'20231208075342'),bytearray(b'20231208075520'),3326524,233,bytearray(b'wikitext'),
3698,0,Murray_Rothbard,0,0,0.973874587553,bytearray(b'20230614044121'),bytearray(b'20230614044121'),3315950,33599,bytearray(b'wikitext'),
71327,1,Music,0,0,0.497110955772,bytearray(b'20230225144536'),bytearray(b'20230225144536'),1158488,9651,bytearray(b'wikitext'),
48481,10,Music,0,0,0.079748744526,bytearray(b'20230311121138'),bytearray(b'20230311121138'),1590864,4526,bytearray(b'wikitext'),
5487,14,Music,0,0,0.259151332381,bytearray(b'20231220144738'),bytearray(b'20231205135603'),1709505,307,bytearray(b'wikitext'),
126610,0,Music,0,0,0.487488063692,bytearray(b'20231220045425'),bytearray(b'20231220045425'),3424535,87981,bytearray(b'wikitext'),
62158,0,Muslim,0,0,0.801630574481,bytearray(b'20230824132559'),bytearray(b'20230824132711'),3344246,9661,bytearray(b'wikitext'),
62163,1,Muslim,0,0,0.590128631421,bytearray(b'20230625222231'),bytearray(b'20230625222231'),3321550,2665,bytearray(b'wikitext'),
57621,10,Muslim,0,0,0.447239421774,bytearray(b'20230305072120'),bytearray(b'20230305072120'),3259685,671,bytearray(b'wikitext'),
150354,0,Must,1,1,0.987254597346,bytearray(b'20231107222711'),bytearray(b'20230226203115'),1651989,23,bytearray(b'wikitext'),
86254,0,Mystery,0,0,0.498055487549,bytearray(b'20230824021556'),bytearray(b'20230824021556'),3349867,23334,bytearray(b'wikitext'),
116029,0,Mysticism,0,0,0.786084961404,bytearray(b'20231229222341'),bytearray(b'20231229222341'),3432906,54707,bytearray(b'wikitext'),
